name,lat,long,within
Rathbarry,51.5708981345,-8.9601189977,East Carbery (West Division)
Kilcooley,53.7762492371,-8.2115346771,Roscommon
Tomdeely,52.6192352363,-9.0051372558,Connello Lower
Lisgoold,51.9772589983,-8.2488995083,Barrymore
Killagholehane,52.3282411435,-8.9721361711,Glenquin
Kilquain,53.1836573932,-8.2382308126,Longford
Kilkerranmore,51.6162478063,-8.9583314682,East Carbery (West Division)
Killower,53.4993381797,-8.961369603,Clare
Drumacoo,53.1949040118,-8.9210340794,Dunkellin
Kilconduff,53.9221151586,-8.9315225087,Gallen
Liskeevy,53.6190476241,-8.9495837221,Dunmore
Desertserges,51.7063874318,-8.8801338479,East Carbery (East Division)
Kilmaleery,52.7395628683,-8.9512577129,Bunratty Lower
Kilnasoolagh,52.7688075614,-8.9219504848,Bunratty Lower
Island,51.6024533798,-8.8958812529,East Carbery (East Division)
Ballyclogh,52.161985707,-8.7423129251,Duhallow
Kilgarriff,51.6333157129,-8.911767999,East Carbery (East Division)
Kilbolane,52.341784321,-8.887238208,Orrery and Kilmore
Kilthomas,53.0925410093,-8.7058483162,Loughrea
Aghamore,53.8316737115,-8.8283986287,Costello
Ardfield,51.5698944136,-8.907758009,Ibane and Barryroe
Inch Saint Lawrence,52.5784098107,-8.4993412065,Clanwilliam
Kilmeedy,52.3979733248,-8.8839025274,Connello Upper
Dromcolligher,52.3534573633,-8.9154410469,Connello Upper
Dunisky,51.8630642557,-8.9176969059,West Muskerry
Dromin,52.4422958409,-8.6002409857,Coshma
Aghinagh,51.9160854192,-8.8819875419,East Muskerry
Rosskeen,52.1378777423,-8.7990787517,Duhallow
Tankardstown,52.9535450927,-6.9539836855,Coshma
Murragh,51.7793504329,-8.8759308775,Kinalmeaky
Clonmeen,52.0988995758,-8.869793908,Duhallow
Kilmacduagh,53.0665457095,-8.8720212034,Kiltartan
Kilcorcoran,52.2151621459,-8.9275071058,Duhallow
Cloncrew,52.3701562049,-8.8888033149,Connello Upper
Mungret,52.6290153877,-8.6796781718,Pubblebrien
Effin,52.3612693566,-8.6138005262,Coshma
Castlemagner,52.1667598321,-8.8249182142,Duhallow
Bruree,52.4236037082,-8.6905270403,Connello Upper
Doon,52.6292181307,-8.2384263955,Coonagh
Kilnagross,51.652626364,-8.8700172504,East Carbery (East Division)
Carrigleamleary,52.1611908786,-8.5798478037,Fermoy
Clonloghan,52.7148652522,-8.8922843979,Bunratty Lower
Ballinadee,51.7272744472,-8.676724907,West Muskerry
Kilroe,52.1872489394,-8.889093967,Duhallow
Clonlea,52.7912971154,-8.7157462731,Tulla Lower
Cappagh,52.5565920439,-8.8862784927,Connello Lower
Templebryan,51.646034545,-8.8912730973,East Carbery (East Division)
Kiltartan,53.0945815663,-8.8095879606,Kiltartan
Carrigrohane,51.8867430342,-8.5780904791,East Muskerry
Ballycahane,52.5571820929,-8.6507951748,Pubblebrien
Ardrahan,53.1426284265,-8.7771380405,Dunkellin
Templeboy,54.2374627817,-8.7992734211,Tireragh
Kilmovee,53.8837791662,-8.7484356084,Costello
Cahernarry,52.6073026056,-8.5595616252,Clanwilliam
Kilteskill,53.1495288718,-8.5200960136,Leitrim
Monivea,53.3680170008,-8.6920254191,Tiaquin
Kilconierin,53.2571809807,-8.6873216008,Dunkellin
Kilbeagh,53.9516909042,-8.7444228519,Costello
Cannaway,51.8859158887,-8.8434395606,East Muskerry
Knocktemple,52.2690900292,-8.8428608834,Duhallow
Uregare,52.4487367925,-8.5429715596,Coshma
Kilmaloda,51.6763255079,-8.8156864218,East Carbery (East Division)
Ardcanny,52.6616908023,-8.8372124674,Kenry
Fedamore,52.5586434579,-8.5916823625,Smallcounty
Desert,51.6212251394,-8.8637080028,Ibane and Barryroe
Chapelrussell,52.6451054234,-8.8550974083,Kenry
Litter,52.1415231917,-8.3283617293,Condons and Clangibbon
Killowen,51.7456707085,-8.8507941404,Kinalmeaky
Hospital,52.4714378703,-8.427639473,Smallcounty
Monasteranenagh,52.5181423807,-8.6227565955,Pubblebrien
Templeachally,52.8208767206,-8.4138805113,Owney and Arra
Castletownroche,52.1847485291,-8.460678337,Fermoy
Kilcrumper,52.1797588831,-8.2684349552,Fermoy
Moviddy,51.8442137935,-8.8106963436,East Muskerry
Shandrum,52.3332137234,-8.7768034733,Orrery and Kilmore
Templemartin,51.8026914544,-8.7884258323,Kinalmeaky
Clonshire,52.5489083309,-8.8433284352,Connello Lower
Gortroe,52.0353259998,-8.2536045274,Barrymore
Inishcarra,51.9267867448,-8.6893487308,East Muskerry
Kilbrogan,51.7605178234,-8.7778937833,Kinalmeaky
Subulter,52.1850338866,-8.8257097779,Duhallow
Killererin,53.4813692154,-8.7413676091,Clare
Tullabracky,52.4989501674,-8.5737675431,Coshma
Kilcorkery,53.8252389681,-8.3813641797,Castlereagh
Ballyhay,52.3324658279,-8.6645945269,Orrery and Kilmore
Derrygalvin,52.6397637213,-8.5384535028,Clanwilliam
Kilfinny,52.5149409449,-8.8016873487,Connello Upper
Ballymodan,51.7302125732,-8.7515730306,Kinalmeaky
Templequinlan,51.6280193053,-8.8179501091,Ibane and Barryroe
Killeeneen,53.2437031996,-8.7834623271,Dunkellin
Liscarroll,52.2621168774,-8.793319399,Orrery and Kilmore
Drehidtarsna,52.5352354697,-8.7970852827,Coshma
Timoleague,51.64475957,-8.7859354315,East Carbery (East Division)
Kilmonoge,51.7261565436,-8.4658754928,Kinalea
Abbeymahon,51.6149721808,-8.7710003044,Ibane and Barryroe
Clonmel,51.8752943201,-8.3077125253,Barrymore
Ogonnelloe,52.8794425772,-8.4679837033,Tulla Lower
Killogilleen,53.1930288071,-8.7031071394,Dunkellin
Aglishdrinagh,52.3059161018,-8.6961043736,Orrery and Kilmore
Killuran,52.8410748017,-8.6482803561,Tulla Lower
Buttevant,52.2209416073,-8.7033121777,Orrery and Kilmore
Aghanagh,54.0397826361,-8.3515426308,Tirerrill
Doneraile,52.2531142792,-8.5725369269,Fermoy
Loughrea,53.203666657,-8.5556287877,Loughrea
Lackeen,52.2736862772,-8.7726532929,Orrery and Kilmore
Kilmnamanagh,53.9093697716,-8.4189029085,Frenchpark
Killora,53.2277922402,-8.7328501977,Dunkellin
Brinny,51.7862903771,-8.7188122456,Kinalmeaky
Knocknagaul,52.6032647734,-8.6426234879,Pubblebrien
Kilbrittain,51.6916941398,-8.7171186694,East Carbery (East Division)
Lislee,51.6046851891,-8.7222776001,Ibane and Barryroe
Rathclarin,51.6634091171,-8.7201986094,East Carbery (East Division)
Colmanswell,52.3889585018,-8.7273583273,Connello Upper
Anhid,52.4988683164,-8.7130405482,Coshma
Killeenoghty,52.55192303,-8.688198172,Coshma
Ringrone,51.6654862664,-8.5858196337,Kinsale
Moylough,53.4631187356,-8.5967064412,Tiaquin
Bregoge,52.2362208621,-8.7161874481,Orrery and Kilmore
Kilsillagh,51.5896629634,-8.7419164076,Ibane and Barryroe
Dromard,54.2165819939,-8.6570184582,Tireragh
Glenogra,52.5089791572,-8.6011601762,Smallcounty
Clonbern,53.564323335,-8.6610657504,Ballymoe
Kilgrogan,52.2844160104,-8.7308153192,Orrery and Kilmore
Kilmaclenine,52.197948507,-8.7162638597,Orrery and Kilmore
Killonahan,52.5714061526,-8.715755624,Coshma
Cooliney,52.323731769,-8.7180946287,Orrery and Kilmore
Killinan,53.1441313873,-8.67836865,Dunkellin
Desertmore,51.8563404982,-8.6910855911,East Muskerry
Knockavilly,51.8169322296,-8.6729855629,East Muskerry
Rathgoggan,52.3479738286,-8.6884152628,Orrery and Kilmore
Imphrick,52.2838931936,-8.6662536102,Fermoy
St Michael's,52.6503268938,-8.6379499519,Pubblebrien
Athnowen,51.8849977736,-8.6661537937,East Muskerry
Dromdowney,52.169329037,-8.6946566241,Orrery and Kilmore
Hackmys,52.3844534851,-8.6741848929,Coshma
Inishannon,51.7700604293,-8.6497877402,East Carbery (East Division)
Matehy,51.948949292,-8.6404012283,East Muskerry
Tomgraney,52.9293986954,-8.5599865138,Tulla Upper
Killimordaly,53.3074845287,-8.5759460188,Kilconnell
Mourneabbey,52.074077309,-8.6269251234,Barretts
Kilchreest,53.1631050492,-8.6467428769,Dunkellin
St Patricks,52.7026763768,-8.6106879274,Bunratty Lower
Caherduggan,52.1974614809,-8.6316325244,Fermoy
Kilpeacon,52.5753271901,-8.6424059399,Smallcounty
Ballinaboy,51.8148418969,-8.5378077588,Kinalea
Kilturra,54.0228265003,-8.6139047367,Costello
O'Briensbridge,52.7675250456,-8.5537269016,Tulla Lower
St Mary's Shandon,51.9128740932,-8.5090762526,Cork
St Lawrences,52.6543211003,-8.6046120792,Clanwilliam
Kinure,51.7147566323,-8.4348621365,Kinalea
Cahercorney,52.5303704833,-8.5041717536,Smallcounty
Kiltenanlea,52.7127760498,-8.5501392351,Tulla Lower
Killaspugbrone,54.2660876519,-8.5662722968,Carbury
Kilnaglory,51.857320597,-8.6063297015,East Muskerry
Killanummery,54.1928196702,-8.2738243791,Drumahaire
Cloonoghil,54.0671418311,-8.5979406236,Corran
Dunderrow,51.7802117636,-8.5954145273,East Muskerry
Ardskeagh,52.3225489697,-8.6171508684,Fermoy
Caheravally,52.6020344793,-8.5967474761,Clanwilliam
Bruff,52.4804882849,-8.5471147686,Coshma
Dunamon,53.6350435384,-8.3358909637,Ballymoe
Kilquane,51.9740071591,-8.3301281399,Barrymore
Kilcolagh,53.8798782672,-8.3174158023,Frenchpark
Rochestown,52.56285084,-8.5422285207,Clanwilliam
Garrycloyne,51.94970782,-8.5749709224,East Muskerry
Abbeygormacan,53.2092747691,-8.3764132634,Longford
Carrigrohanebeg,51.9073971199,-8.5942555983,East Muskerry
Tisaxon,51.7069012139,-8.5789233611,Kinsale
Tynagh,53.130869746,-8.3476882433,Longford
Glanworth,52.2001805179,-8.3383185979,Fermoy
Corbally,51.8522106096,-8.5898921126,East Muskerry
Inishkenny,51.8507146937,-8.5492966785,East Muskerry
Clenor,52.1816530561,-8.5518648409,Fermoy
Estersnow,53.9189915045,-8.2830746341,Boyle
Emlaghfad,54.0972514004,-8.5314211036,Corran
Taghboy,53.4730173807,-8.2534830254,Athlone
Kilcullane,52.5059786141,-8.4825826713,Smallcounty
Ballingaddy,52.3543713328,-8.5506128173,Coshlea
Ballymartle,51.769768853,-8.5281397584,Kinalea
Kilbryan,53.998608264,-8.2464743637,Boyle
Cahervally,52.5658838892,-8.5616602385,Clanwilliam
St Anne's Shandon,51.919100664,-8.4611382049,Cork
Kilshalvy,54.0287386765,-8.5183134729,Corran
Bullaun,53.2471434573,-8.5285002712,Loughrea
Particles,52.3255004775,-8.5128422948,Coshlea
Kilroan,51.6635399065,-8.5405862871,Courceys
Dunbulloge,52.0251636549,-8.4808421526,Barrymore
Ardpatrick,52.3830583257,-8.5370198607,Coshlea
Monanimy,52.1274605095,-8.5059914013,Fermoy
Aglishcormick,52.545439758,-8.4061516313,Clanwilliam
Knockainy,52.4769205495,-8.4898408648,Smallcounty
Kinsale,51.7032794316,-8.5263299335,Kinsale
Wallstown,52.2069661973,-8.490678928,Fermoy
Drumrat,54.0402294791,-8.4793774882,Corran
Templeroan,52.2303443724,-8.4874729771,Fermoy
Ardnageehy,52.0577761388,-8.4247936099,Barrymore
Kilfinnane,52.3621332838,-8.4612370003,Coshlea
Ballynamona,52.4982640636,-8.445722523,Smallcounty
Ballycurrany,51.9645477736,-8.2653027274,Barrymore
Tipperary,52.4835193565,-8.1813960818,Clanwilliam
Toomour,54.0444103234,-8.4339555576,Corran
Carrigaline,51.8335586844,-8.3973383621,Kinalea
Kilcully,51.9493132957,-8.4786143335,Cork
Leitrim,53.1549115618,-8.476777826,Leitrim
Farahy,52.255219576,-8.4633829494,Fermoy
Baslick,53.7728811201,-8.3638892007,Castlereagh
Bruis,52.4453357195,-8.2359506684,Clanwilliam
Kilmorgan,54.1125510251,-8.4560171971,Corran
Kilcomenty,52.753066223,-8.4322723486,Owney and Arra
Lusmagh,53.1621950762,-8.0114334789,Garrycastle
Liscleary,51.8119960936,-8.4407465476,Kerrycurrihy
Kilconnell,53.3429575254,-8.4178771123,Kilconnell
Kilpatrick,51.7777562606,-8.3522158041,Kerrycurrihy
Emlygrennan,52.3954883423,-8.4577193297,Coshlea
Killaraght,53.9493745792,-8.4114007151,Coolavin
Rathjordan,52.5386358553,-8.4586943338,Clanwilliam
Kilross,54.1966564731,-8.4403539679,Tirerrill
Killanully,51.8399212173,-8.4498686273,Cork
Burgesbeg,52.8283399438,-8.2979010922,Owney and Arra
Rathcooney,51.9356203072,-8.4294218186,Cork
Kilmacumsy,53.8715305519,-8.2656938976,Frenchpark
Drumcolumb,54.1183192451,-8.4074221129,Tirerrill
Finnoe,52.9874341996,-8.1844429736,Lower Ormond
Corkbeg,51.8102121908,-8.2199105952,Imokilly
Knocklong,52.4208732473,-8.4192947499,Coshlea
Killodiernan,52.9371920747,-8.2634851342,Lower Ormond
Dunmahon,52.17987022,-8.3444314987,Fermoy
Kildorrery,52.264111394,-8.429226843,Fermoy
Kilmastulla,52.7959455806,-8.3671309311,Owney and Arra
Ballyfeard,51.7576430201,-8.4288357966,Kinalea
St Nathlash,52.2192743205,-8.4216029236,Fermoy
Kiltormer,53.2306009995,-8.2502743848,Longford
Marshalstown,52.2828121566,-8.3368144183,Condons and Clangibbon
Tuogh,52.6142009971,-8.3479015278,Owneybeg
Darragh,52.3321740596,-8.4068649519,Coshlea
Kilphelan,52.2293430419,-8.3129126098,Condons and Clangibbon
St. Michael's,51.976682739,-8.4255296114,Barrymore
Ballinlough,52.5051479461,-8.4055103824,Smallcounty
Tallow,52.0736108194,-7.9955190565,Coshmore and Coshbride
Tawnagh,54.108376265,-8.4101642466,Tirerrill
Ballynaclogh,52.557179457,-8.336417055,Coonagh
Ballysumaghan,54.1789219828,-8.3942249638,Tirerrill
Ogulla,53.7781004697,-8.2635687207,Roscommon
Carrigdownane,52.2069889395,-8.4100242763,Fermoy
Ballyhooly,52.1384354994,-8.4058124659,Fermoy
Tistara,53.5263805729,-8.2340990047,Athlone
Nohavel,51.7205102638,-8.3995687735,Kinalea
Kilmoney,51.8025727892,-8.4135517133,Kerrycurrihy
Templeusque,51.9721540188,-8.4001406855,Barrymore
Tracton,51.7598844959,-8.3652583862,Kinalea
Templemolaga,52.2923972992,-8.3793072355,Condons and Clangibbon
Fermoy,52.1332986367,-8.2862681004,Condons and Clangibbon
Mogeesha,51.8979632011,-8.2142490997,Barrymore
Derryvillane,52.2331642561,-8.3920640856,Fermoy
Brigown,52.2591592573,-8.2289036351,Condons and Clangibbon
Aghacross,52.2578733184,-8.3989170621,Condons and Clangibbon
Ballyfoyle,51.7333082247,-8.3521603871,Kinalea
Lorrha,53.0979138961,-8.1215651559,Lower Ormond
Caherlag,51.9187013136,-8.3511862018,Barrymore
Killathy,52.1305055104,-8.3731724423,Fermoy
Kilcockan,52.0441654914,-7.8806186373,Coshmore and Coshbride
Ballydeloughy,52.2384261266,-8.3600962866,Fermoy
Ballydeloher,51.9415478536,-8.3643887412,Barrymore
Killaspugmullane,51.9736177804,-8.368904296,Barrymore
Kilgerrill,53.3527385426,-8.3289454169,Clonmacnowen
Ballylanders,52.3510403719,-8.3368601527,Coshlea
Fahy,53.1813129733,-8.1672269586,Longford
Clonpet,52.44744258,-8.1856685154,Clanwilliam
Kilshanahan,52.0317468775,-8.3278434952,Barrymore
Marmullane,51.8740472219,-8.3489617105,Kerrycurrihy
Kilgullane,52.2454355476,-8.3218256391,Fermoy
Barnahely,51.8277004539,-8.3231273957,Kerrycurrihy
Lattin,52.4567421481,-8.2806944792,Clanwilliam
Templetenny,52.2824154573,-8.1256210686,Iffa and Offa West
Templebreedy,51.7935283976,-8.306732985,Kerrycurrihy
Cloonygormican,53.7085331333,-8.2903194064,Ballymoe
Killeenemer,52.2142306988,-8.3277615452,Fermoy
Britway,52.040860919,-8.1793496298,Barrymore
Kilmalinoge,53.1248885302,-8.1966164713,Longford
Cam,53.4806839003,-8.1227746018,Athlone
Glenbane,52.4800558304,-8.2926816852,Clanwilliam
Castlelyons,52.0993510707,-8.2051895044,Barrymore
Dromineer,52.9173832806,-8.2799820492,Lower Ormond
Aghern,52.0637515371,-8.1489720921,Kinatalloon
Middleton,51.9070333946,-8.1519471832,Imokilly
Trabolgan,51.8010859611,-8.2369915921,Imokilly
Knigh,52.9096684425,-8.2068607834,Lower Ormond
Donanaghta,53.2088984561,-8.1445335496,Longford
Kilmucklin,52.519147498,-8.1434234579,Clanwilliam
Taghmaconnell,53.4047617858,-8.1477300751,Athlone
Killinkere,53.8971781435,-7.0841478895,Castlerahan
Aghada,51.8320449779,-8.2041687692,Imokilly
Killummod,53.9086056858,-8.1623603864,Boyle
Macroney,52.2067358509,-8.1673583673,Condons and Clangibbon
Rathlynin,52.5193258779,-8.0663013028,Clanwilliam
Tumna,53.9778821119,-8.1238716867,Boyle
Garranekinnefeake,51.8696069663,-8.1856955655,Imokilly
Tiranascragh,53.1550123515,-8.1830285999,Longford
Templetouhy,52.7874005985,-7.7136339198,Ikerrin
Lissonuffy,53.7349459951,-8.0248203869,Roscommon
Templedowney,52.8480420452,-8.0454743128,Upper Ormond
Coole,52.107526932,-8.1992048823,Barrymore
Knockmourne,52.1024302276,-8.108625147,Kinatalloon
Templederry,52.7463783843,-8.0911934975,Upper Ormond
Cloontuskert,53.672546876,-8.0301520568,Ballintober South
Rathnaveoge,52.8908883178,-7.8861420163,Ikerrin
Inchinabacky,51.9265193981,-8.1197627025,Barrymore
Cooleagh,52.5314935142,-7.6799680743,Middlethird
Shanrahan,52.285974459,-8.0545442029,Iffa and Offa West
Solloghod-beg,52.517281683,-8.1717665534,Clanwilliam
Crohane,52.5700482826,-7.6084515784,Slievardagh
Cloneen,52.4696309407,-7.5870531843,Middlethird
Cloonfinlough,53.7386229978,-8.1131725149,Roscommon
Clooncraff,53.8490270923,-8.0834709316,Roscommon
Moycarky,52.6207080319,-7.7967003486,Eliogarty
Modelligo,52.1618256669,-7.7497520406,Decies without Drum
Clonea,52.1167637959,-7.5414026099,Decies without Drum
Kilwatermoy,52.0696776099,-7.9403652741,Coshmore and Coshbride
Kinsalebeg,51.978777013,-7.8069762261,Decies within Drum
Stranorlar,54.8087061455,-7.8173714894,Raphoe South
Cordangan,52.4483073241,-8.1382727995,Clanwilliam
Titeskin,51.8257743777,-8.154158702,Imokilly
Modreeny,52.9530474981,-8.0511170891,Lower Ormond
Loughmoe East,52.7536179859,-7.7969176782,Eliogarty
Upperchurch,52.702556555,-8.0544063255,Kilnamanagh Upper
Kilteevan,53.6246696569,-8.0898027954,Ballintober South
Dogstown,52.4634790418,-7.90990419,Middlethird
Corroge,52.479314564,-8.1323339664,Clanwilliam
Ballynoe,52.0432038467,-8.0942558704,Kinatalloon
Kilmurryely,53.00573279,-7.9192170234,Clonlisk
Ballygibbon,52.9095333198,-8.0825576449,Upper Ormond
Gallen,53.2241128863,-7.8610811814,Garrycastle
Kilshane,52.4638754167,-8.1067978107,Clanwilliam
Taghsheenod,53.622831243,-7.737352651,Shrule
Bumlin,53.770423438,-8.0423707562,Roscommon
Latteragh,52.8063347153,-8.0252753237,Upper Ormond
Drumraney,53.4720809692,-7.7597177367,Kilkenny West
Dorrha,53.1196067217,-8.0319567153,Lower Ormond
Graystown,52.5749459386,-7.7429371671,Slievardagh
Ballyoughtera,51.9039834652,-8.0833035816,Imokilly
Ballintemple,51.8221893019,-8.080909434,Imokilly
Raphoe,54.8742823522,-7.6197116273,Raphoe North
Rathsaran,52.854886512,-7.6446877093,Clandonagh
Youghal,51.9543283942,-7.8805234574,Imokilly
Redcity,52.4612814032,-7.7171668477,Middlethird
Killaloan,52.3528072641,-7.6261384217,Upperthird
Bunown,53.4885633396,-7.9180267408,Kilkenny West
Killardry,52.4119466675,-7.9829572978,Clanwilliam
Molough,52.2889573081,-7.8067898797,Iffa and Offa West
Wheery or Killagally,53.2628287553,-7.7809766713,Garrycastle
Templeharry,52.919570119,-8.0044705939,Clonlisk
Bohillane,51.8742644268,-8.0447765321,Imokilly
Moydow,53.6601619151,-7.7785775535,Moydow
Dangandonovan,51.989522138,-8.042100363,Imokilly
Lynally,53.250852612,-7.544904909,Ballycowan
Annaduff,53.905681851,-7.963964598,Leitrim
Ightermurragh,51.9002429929,-8.0106619157,Imokilly
Fertiana,52.6412747695,-7.8323159147,Eliogarty
Boho,54.3577865197,-7.8677103822,Clanawley
Seskinan,52.2245318069,-7.670962444,Decies without Drum
Garryvoe,51.8730907194,-8.0046848619,Imokilly
Tullaghmelan,52.3221114355,-7.8112726035,Iffa and Offa West
Knockgraffon,52.4324547291,-7.8868040207,Middlethird
Tullaghorton,52.2744670645,-7.9603001162,Iffa and Offa West
Birr,53.079970337,-7.8773025751,Ballybritt
Kilmanman,53.1480880691,-7.5607886889,Tinnahinch
Shinrone,52.9812569476,-7.9411893563,Clonlisk
Trory,54.4002474454,-7.6588082215,Lurg
Ballygriffin,52.5317366085,-7.9697163754,Clanwilliam
Kilcredan,51.8780747607,-7.9765087457,Imokilly
Kilmacdonogh,51.8954432083,-7.9331176412,Imokilly
Killoskehan,52.7896421607,-7.940144508,Ikerrin
Clonpriest,51.9387410148,-7.9259447682,Imokilly
Kilfithmone,52.7528143585,-7.9235538475,Eliogarty
Gaile,52.602719527,-7.860151262,Middlethird
Castletownely,52.8925416379,-7.9391241201,Clonlisk
Tullamain,52.4709559613,-7.7914082583,Middlethird
Dangandargan,52.4844463903,-7.9275053235,Clanwilliam
Holycross,52.6381661924,-7.8868779782,Eliogarty
Boytonrath,52.4626228226,-7.9374590589,Middlethird
Finglas,52.9029998069,-7.9261933362,Clonlisk
Horeabbey,52.5105219796,-7.9217823655,Middlethird
Killeenasteena,52.4734989424,-7.9207909878,Middlethird
Fenagh,54.0216392852,-7.8709463011,Mohill
Kilbragh,52.4737691811,-7.8055421591,Middlethird
Clongesh,53.768502252,-7.8324548457,Longford
Mortlestown,52.4019187074,-7.8706690917,Iffa and Offa West
Outeragh,52.4163535213,-7.878655328,Middlethird
Kiltegan,52.9190922092,-6.5446471857,Iffa and Offa East
Ballysheehan,52.5643740852,-7.8268810573,Middlethird
Loughmoe West,52.7452272997,-7.8451253416,Eliogarty
Errigal Trough,54.3690408404,-7.0179114862,Trough
Knockbride,53.9740474704,-7.0258755994,Clankee
Killavinoge,52.8440782017,-7.7651537307,Ikerrin
Erry,52.5666198037,-7.8161862348,Middlethird
Brickendown,52.5209618286,-7.8285921553,Middlethird
Banagher (Tirkeeran portion),54.8762750325,-7.0280832219,Tirkeeran
Railstown,52.4918140166,-7.8152281531,Middlethird
Kilmolash,52.0981723541,-7.7999921009,Decies within Drum
Shyane,52.7140745258,-7.7923188026,Eliogarty
Mora,52.4427128219,-7.7904908823,Middlethird
Kilgrant,52.3771721735,-7.660313128,Iffa and Offa East
Rathconrath,53.5440244798,-7.5528317157,Rathconrath
Magorban,52.5169325544,-7.7584904903,Middlethird
Kilcumreragh,53.4272310191,-7.6482894607,Moycashel
Ballyclerahan,52.4132843311,-7.7759051491,Iffa and Offa East
Leck,54.928707794,-7.7069155803,Raphoe South
Killoe,53.8306026083,-7.6944235354,Longford
Rathaspick,53.6404629843,-7.5393379998,Moygoish
Galbooly,52.6503330558,-7.7723923131,Eliogarty
Roscomroe,53.0276206135,-7.7386697275,Ballybritt
Colman,52.4362558464,-7.7504295201,Middlethird
Athnid,52.7225422368,-7.7705034369,Eliogarty
Ballymurreen,52.6181608737,-7.7513652908,Eliogarty
Kilclonagh,52.7394819885,-7.7573990194,Eliogarty
Taghshinny,53.5917155947,-7.7170496522,Shrule
Moyne,52.7328171989,-7.7010603579,Eliogarty
Piercetown,53.561118085,-7.6205900414,Rathconrath
Forgney,53.5556224206,-7.6946981803,Shrule
Ballymore,53.4849843345,-7.6945508535,Rathconrath
Colligan,52.1485992543,-7.6902729153,Decies without Drum
Kyle,52.9622514784,-7.6828657415,Clandonagh
Killenaule,52.571797245,-7.687098241,Slievardagh
Kilcumeragh,53.4012517284,-7.6363292151,Kilcoursey
Lisronagh,52.4029302778,-7.6797645348,Iffa and Offa East
Baile Mhac Airt,52.0038896256,-7.6412190123,Decies within Drum
Baptistgrange,52.4266525937,-7.6770684209,Middlethird
Drangan,52.523297294,-7.5694085635,Middlethird
Clonfad,53.4176669655,-7.3872404291,Fartullagh
Coolmundry,52.4622860951,-7.6434002418,Middlethird
Skirk,52.9090090852,-7.6594135133,Clandonagh
Newtownlennan,52.4019284315,-7.4117203875,Iffa and Offa East
Kilgobnet,52.1568732638,-7.6253028901,Decies without Drum
Oldleighlin,52.7403474131,-7.0452698754,Idrone West
Peppardstown,52.491840602,-7.647824521,Middlethird
Tullaghanbrogue,52.5972466615,-7.3571414243,Shillelogher
Aughnish,55.0401748504,-7.6185804311,Kilmacrenan
Columbkille,52.5261356159,-7.0976144241,Granard
Abbeyshrule,53.5874237827,-7.6520420797,Shrule
Fennor,52.6857899739,-7.618792146,Slievardagh
Magheracross,54.4112131866,-7.5827709516,Tirkennedy
St Johnstown,52.5311335761,-7.6430901403,Middlethird
Kilsheelan,52.3734993748,-7.5659803754,Iffa and Offa East
Lickfinn,52.5970799969,-7.6388584601,Slievardagh
Buolick,52.6457078035,-7.6005835964,Slievardagh
Russagh,53.6545530509,-7.4957633606,Moygoish
Leckpatrick,54.8427260309,-7.3917046623,Strabane Lower
Magowry,52.5345539612,-7.6163791481,Middlethird
Abbeylara,53.7760090146,-7.4732561031,Granard
Kilskeery,54.4562695342,-7.5306297102,East Omagh
Temple-etney,52.405619332,-7.5845871998,Iffa and Offa East
Kilcash,52.4039095311,-7.5211894577,Iffa and Offa East
Killygarvan,55.1200029936,-7.5698065261,Kilmacrenan
Ardstraw (Strabane Lower portion),54.7119202568,-7.4537690904,West Omagh
Ballymorin,53.5169670973,-7.5893065485,Rathconrath
Castlebrack,53.1758540095,-7.3676354581,Tinnahinch
Urlingford,52.7247782743,-7.5807414066,Galmoy
Kilrossanty,52.1818837304,-7.5468997072,Decies without Drum
Ballycallan,52.6388674316,-7.3608052116,Crannagh
Kilmacnevan,53.5855779107,-7.5609560775,Moygoish
Fertagh,52.7530278658,-7.5317339324,Galmoy
Guilcagh,52.2681676117,-7.3495321674,Upperthird
Clomantagh,52.7257817478,-7.4932529527,Crannagh
Scrabby,53.8822738383,-7.535052491,Tullyhunco
Mowney,52.5666315015,-7.5607704501,Slievardagh
Kilbeggan,53.3702365171,-7.4937038967,Moycashel
Tubbridbritain,52.6972348452,-7.4976725848,Crannagh
Kildellig,52.9013953026,-7.5489171566,Clarmallagh
Tullaroan,52.6622388457,-7.4480911552,Crannagh
Coolkerry,52.8521311165,-7.5394073306,Clarmallagh
Borrismore,52.7220694884,-7.5422410244,Galmoy
Garrangibbon,52.4300159534,-7.5010659479,Iffa and Offa East
Grangemockler,52.4530782349,-7.5006096936,Slievardagh
Isertkieran,52.5050425156,-7.5298521023,Slievardagh
Castletownkindalen,53.4274034404,-7.4918577945,Moycashel
Lismalin,52.5545384867,-7.5142742451,Slievardagh
Kilbixy,53.5946490462,-7.5082003928,Moygoish
Fews,52.2221937972,-7.4695613488,Decies without Drum
Mothell,52.755925302,-7.162974542,Fassadinin
Killermogh,52.871320434,-7.4366043297,Clarmallagh
Dysartmoon,52.4284881361,-7.0361559301,Ida
Aghaviller,52.4432961196,-7.2751423177,Knocktopher
Timogue,52.985033438,-7.1539472836,Stradbally
Gowran,52.6375818918,-7.0844019814,Gowran
Bailieborough,53.9255876455,-6.9811017934,Castlerahan
Lackan,53.6314953365,-7.4326363183,Corkaree
Killyon,53.4924328733,-6.9983898737,Upper Moyfenrath
Rossconnell,52.8468812443,-7.3497336288,Clarmallagh
Abbeyleix,52.8948153762,-7.3562209026,Cullenagh
